CN201720410814.1,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0.133333333,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.285714286,0,0.020491803,0.148148148,0,0,0.8
CN201720161107.3,0,0.009836066,0.032258065,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.285714286,0,0.040983607,0.074074074,0,0,1
CN201720111362.7,0,0.009836066,0.032258065,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.285714286,0,0.024590164,0,0,0,1
CN201720111373.5,0,0.009836066,0.021505376,0,0,0,0,0.5,0,0.2,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.285714286,0,0.020491803,0,0,0,1
CN201720111657.4,0,0.009836066,0.032258065,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.285714286,0,0.020491803,0.074074074,0,0,1
CN201621253889.5,0,0.008196721,0.021505376,0,0,0,0,0.5,0,0.066666667,0,0.2,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.004098361,0.148148148,0,0,1
CN201720100241.2,0,0.008196721,0.010752688,0,0,0,0,0.5,0,0.066666667,0.2,0.2,0,0,0,0,0,0.111111111,0.083333333,0,0.285714286,0,0.020491803,0,0,0,1
CN201720103564.7,0,0.016393443,0.075268817,0,0,0,0,0.5,0,0.133333333,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.285714286,0,0.040983607,0,0,0,1
CN201621485528.3,0,0.006557377,0.021505376,0,0,0,0,0.5,0,0.066666667,0.2,0.2,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.012295082,0.518518519,0,0,1
CN201720084810.9,0,0.004918033,0.021505376,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.285714286,0,0.004098361,0.111111111,0,0,1
CN201720111401.3,0,0.009836066,0.032258065,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.285714286,0,0.024590164,0,0,0,1
CN201621410659.5,0,0.008196721,0.010752688,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.024590164,0,0,0,1
CN201720088870.8,0,0.008196721,0.021505376,0,0,0,0,0.5,0,0.066666667,0.2,0.2,0,0,0,0,0,0.111111111,0.083333333,0,0.285714286,0,0.020491803,0,0,0,0.6
CN201621449655.8,0,0.008196721,0.010752688,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.016393443,0.037037037,0,0,1
CN201621121899.3,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.012295082,0,0,0,1
CN201621492278.6,0,0.01147541,0.043010753,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.020491803,0.185185185,0,0,1
CN201720049599.7,0,0.009836066,0.043010753,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.285714286,0,0.016393443,0.111111111,0,0,1
CN201720049890.4,0,0.006557377,0.021505376,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.285714286,0,0.008196721,0.111111111,0,0,1
CN201621480459.7,0,0.009836066,0.032258065,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.036885246,0,0,0,1
CN201621468343.1,0,0.006557377,0.021505376,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.012295082,0.037037037,0,0,1
CN201710439942.3,0,0.018032787,0.064516129,0.25,0.5,0.666666667,0,1,1,0.2,0.2,0.6,0,0,0,0,0,0,0.083333333,0.2,1,0,0.032786885,0.111111111,0.333333333,0.333333333,1
CN201621344983.1,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0.133333333,0.2,0.2,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.020491803,0,0,0,1
CN201610720456.4,0,0.031147541,0.161290323,0,0.416666667,0.444444444,0.083333333,1,1,0,0,0,0,0,0,0,0,0,0.166666667,0.4,0.928571429,0,0.040983607,0.111111111,0,0,1
CN201621325573.2,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.032786885,0,0,0,1
CN201621375903.9,0,0.008196721,0.021505376,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.020491803,0.074074074,0,0,1
CN201621348123.5,0,0.008196721,0.010752688,0,0,0,0,0.5,0,0.133333333,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.032786885,0.074074074,0,0,1
CN201621215052.1,0,0.009836066,0.032258065,0,0,0,0,0.5,0,0.066666667,0.2,0.2,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.028688525,0,0,0,0.6
CN201710453777.7,0,0.013114754,0.021505376,0.625,0.083333333,0.111111111,0,1,1,0.2,0,0.2,0,0,0,0,0,0,0.083333333,0.2,1,0,0.040983607,0.111111111,0.333333333,0.333333333,1
CN201621326824.9,0,0.008196721,0.021505376,0,0,0,0,0.5,0,0.2,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.032786885,0,0,0,1
CN201621347938.1,0,0.01147541,0.064516129,0,0,0,0,0.5,0,0.266666667,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.020491803,0.074074074,0,0,1
CN201621186265.6,0,0.008196721,0.032258065,0,0,0,0,0.5,0,0.333333333,0.2,0.2,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.020491803,0,0,0,1
CN201621186501.4,0,0.008196721,0.032258065,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.016393443,0,0,0,1
CN201621186272.6,0,0.006557377,0.021505376,0,0,0,0,0.5,0,0.133333333,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.012295082,0,0,0,1
CN201621291949.2,0,0.008196721,0.021505376,0,0,0,0,0.5,0,0.133333333,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.016393443,0,0,0,1
CN201621285947.2,0,0.006557377,0.021505376,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.020491803,0,0,0,1
CN201621289947.X,0,0.009836066,0.021505376,0,0,0,0,0.5,0,0.266666667,0.2,0.4,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.020491803,0,0,0,1
CN201621218798.8,0,0.01147541,0.021505376,0,0,0,0,0.5,0,0.133333333,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.024590164,0,0,0,0.6
CN201620943100.2,0,0.008196721,0.021505376,0,0,0,0,0.5,0,0.2,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.020491803,0,0,0,1
CN201621026270.0,0,0.008196721,0.021505376,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.036885246,0.296296296,0,0,1
CN201621166393.4,0,0.009836066,0.032258065,0,0,0,0,0.5,0,0.266666667,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.008196721,0,0,0,1
CN201621143010.1,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.008196721,0,0,0,1
CN201621032197.8,0,0.006557377,0.021505376,0,0,0,0,0.5,0,0.133333333,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.016393443,0.111111111,0,0,1
CN201620895110.3,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.020491803,0.037037037,0,0,1
CN201620895023.8,0,0.008196721,0.010752688,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.020491803,0.037037037,0,0,1
CN201620881683.0,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.020491803,0.037037037,0,0,1
CN201620893704.0,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.024590164,0,0,0,1
CN201620893741.1,0,0.008196721,0.021505376,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.028688525,0,0,0,1
CN201621299291.X,0,0.009836066,0.032258065,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.024590164,0.37037037,0,0,1
CN201410405741.8,0,0.029508197,0,0,0.333333333,0.333333333,0.083333333,1,1,0.133333333,0,0,0,0,0,0,0,0.111111111,0.166666667,0.2,0.785714286,0,0.036885246,0.074074074,0,0,0.6
CN201620145729.2,0,0.006557377,0.021505376,0,0,0,0,0.5,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.028688525,0,0,0,0.6
CN201410406305.2,0,0.036065574,0,0,0,0,0,1,1,0.133333333,0,0,0,0,0,0,0,0.111111111,0.166666667,0.2,0.785714286,0,0.036885246,0.074074074,0,0,0.6
CN201410404882.8,0,0.027868852,0,0,0,0,0,1,1,0.133333333,0,0,0,0,0,0,0,0.111111111,0.166666667,0.2,0.785714286,0,0.036885246,0.074074074,0,0,0.6
CN201620149754.8,0,0.009836066,0.032258065,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.012295082,0,0,0,0.6
CN201620145743.2,0,0.01147541,0.053763441,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.020491803,0,0,0,0.6
CN201620145721.6,0,0.008196721,0.010752688,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.012295082,0,0,0,0.6
CN201620274246.2,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.016393443,0,0,0,0.6
CN201620149760.3,0,0.008196721,0.010752688,0,0,0,0,0.5,0,0.2,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.020491803,0,0,0,0.6
CN201620149756.7,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.016393443,0,0,0,0.6
CN201620145749.X,0,0.01147541,0.043010753,0,0,0,0,0.5,0,0.133333333,0.2,0.2,0,0,0,0,0,0,0,0,0.214285714,0,0.020491803,0,0,0,0.6
CN201620145739.6,0,0.009836066,0.032258065,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.020491803,0,0,0,0.6
CN201620145757.4,0,0.008196721,0.021505376,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.020491803,0,0,0,0.6
CN201410406479.9,0,0.031147541,0.021505376,0.25,0.416666667,0.444444444,0.083333333,1,1,0.066666667,0,0,0,0,0,0,0,0.111111111,0.25,0.2,0.785714286,0,0.040983607,0.074074074,0,0,0.6
CN201410404768.5,0,0.029508197,0,0,0,0.444444444,0.083333333,1,1,0,0,0,0,0,0,0,0,0.111111111,0.166666667,0.2,0.785714286,0,0.036885246,0.074074074,0,0,0.6
CN201480054349.1,0,0.03442623,0,0,0.5,0.222222222,0.333333333,1,1,0.066666667,0,0,0.15625,0.238095238,0,0,1,0.222222222,0.333333333,0.4,0.785714286,1,0.086065574,0.333333333,0.333333333,0.333333333,1
CN201480067063.7,0,0.106557377,0,0.125,0.75,0,0.75,1,1,0.133333333,0.2,0.4,0.109375,0.166666667,0,0,1,0.222222222,0.25,0.4,0.785714286,1,0.077868852,0.185185185,0,0,1
CN201480067052.9,0,0.285245902,0,0.375,0.083333333,0,0.083333333,1,1,0.333333333,0.2,0.4,0.109375,0.166666667,0,0,1,0.222222222,0.25,0.4,0.785714286,1,0.102459016,0.592592593,0,0,1
CN201480067045.9,0,0.095081967,0,0.125,0.916666667,0.222222222,0.75,1,1,0.133333333,0.2,0.4,0.109375,0.166666667,0,0,1,0.222222222,0.25,0.2,0.785714286,1,0.069672131,0.074074074,0,0,1
CN201410497937.4,0,0.037704918,0,0,0.25,0.333333333,0,1,1,0.4,0,0.2,0.09375,0.142857143,0,0,0,0.222222222,0.333333333,0.4,0.785714286,0,0.040983607,0.074074074,0,0,1
CN201480025049.0,0,0.036065574,0.107526882,0,0,0,0,1,1,0.2,0.4,0.6,0.0625,0.095238095,0,0,1,0.222222222,0.333333333,0.4,0.785714286,1,0.086065574,0,0,0,1
CN201610522398.4,0,0.024590164,0.043010753,0.5,0.083333333,0.111111111,0,1,1,0.333333333,0.4,0.6,0.03125,0.023809524,0,0,0,0,0.083333333,0.2,0.928571429,1,0.040983607,0.074074074,0,0,1
CN201610520359.0,0,0.026229508,0.043010753,0.375,0.083333333,0.111111111,0,1,1,0.266666667,0.2,0.4,0.015625,0.023809524,0,0,0,0,0.083333333,0.2,0.928571429,1,0.040983607,0.074074074,0,0,1
CN201520899471.0,0,0.016393443,0.021505376,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.142857143,0,0.004098361,0.296296296,0,0,1
CN201510965358.2,0,0.01147541,0.043010753,0,0.416666667,0.555555556,0,1,1,0.066666667,0,0,0,0,0,0,0,0,0.166666667,0.4,0.857142857,0,0.024590164,0.074074074,0,0,1
CN201520652076.2,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.016393443,0.074074074,0,0,1
CN201410534690.9,0,0.044262295,0,0.125,0.25,0.333333333,0,1,1,0.6,0,0.2,0,0,0,0,0,0.222222222,0.25,0.2,0.785714286,0,0.045081967,0.074074074,0,0,1
CN201620051495.5,0,0.02295082,0.064516129,0,0,0,0,0.5,0,0.2,0.2,0.2,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.036885246,0,0,0,1
CN201510769900.7,0,0.019672131,0.021505376,0,0.333333333,0.333333333,0.083333333,1,1,0,0,0,0,0,0,0,0,0,0.083333333,0.2,0.857142857,0,0.016393443,0.259259259,0,0,1
CN201510732832.7,0,0.013114754,0.032258065,0,0.25,0.222222222,0.083333333,1,1,0.133333333,0.2,0.4,0,0,0,0,0,0,0.166666667,0.4,0.857142857,0,0.036885246,0.222222222,0.333333333,0.333333333,1
CN201410311258.3,0,0.039344262,0.129032258,0.375,0.166666667,0.222222222,0,1,1,0,0,0,0,0,0,0,0,0.222222222,0.25,0.2,0.785714286,0,0.045081967,0.074074074,0.333333333,0.333333333,1
CN201521016680.2,0,0.006557377,0.021505376,0,0,0,0,0.5,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.020491803,0.037037037,0,0,1
CN201520899181.6,0,0.019672131,0.021505376,0,0,0,0,0.5,0,0.066666667,0,0.2,0,0,0,0,0,0,0,0,0.142857143,0,0.016393443,0.407407407,0,0,1
CN201520866646.8,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.012295082,0,0,0,0.6
CN201520647763.5,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0.066666667,0.2,0.2,0,0,0,0,0,0,0,0,0.142857143,0,0.016393443,0.074074074,0,0,1
CN201620806861.3,0,0.008196721,0.021505376,0,0,0,0,0.5,0,0.066666667,0.2,0.2,0,0,0,0,0,0,0,0,0.214285714,0,0.012295082,0.074074074,0,0,1
CN201620528539.9,0,0.009836066,0.021505376,0,0,0,0,0.5,0,0.266666667,0.2,0.2,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.020491803,0.185185185,0,0,1
CN201620513355.5,0,0.008196721,0.021505376,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.020491803,0.074074074,0,0,1
CN201620349827.8,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.024590164,0,0,0,1
CN201610223115.6,0,0.021311475,0,0,0.416666667,0.444444444,0.083333333,1,1,0.2,0,0.2,0,0,0,0,0,0,0.166666667,0.4,0.928571429,0,0.053278689,0.074074074,0,0,1
CN201610107107.5,0,0.01147541,0,0.25,0.25,0.222222222,0.083333333,1,1,0.533333333,0.2,0.6,0,0,0,0,0,0,0.166666667,0.4,0.928571429,0,0.028688525,0,0,0,1
CN201620652569.0,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0.066666667,0.2,0.2,0,0,0,0,0,0,0,0,0.214285714,0,0.012295082,0.148148148,0,0,1
CN201620651968.5,0,0.006557377,0.032258065,0,0,0,0,0.5,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0.214285714,0,0.020491803,0.148148148,0,0,1
CN201620651967.0,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0.214285714,0,0.016393443,0.148148148,0,0,1
CN201610207972.7,0,0.018032787,0.032258065,0,0.416666667,0.555555556,0,1,1,0.066666667,0,0,0,0,0,0,0,0,0.166666667,0.4,0.928571429,0,0.028688525,0.037037037,0,0,0.8
CN201620374481.7,0,0.009836066,0.053763441,0,0,0,0,0.5,0,0.2,0,0.2,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.008196721,0.074074074,0,0,1
CN201610094158.9,0,0.01147541,0,0.25,0.25,0.222222222,0.083333333,1,1,0.133333333,0,0.2,0,0,0,0,0,0,0.25,0.4,0.928571429,0,0.024590164,0.074074074,0,0,1
CN201620516937.9,0,0.009836066,0.032258065,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.020491803,0.074074074,0,0,0.8
CN201620405472.X,0,0.01147541,0.032258065,0,0,0,0,0.5,0,0.066666667,0.2,0.2,0,0,0,0,0,0,0,0,0.214285714,0,0.040983607,0,0,0,1
CN201620334124.8,0,0.01147541,0.043010753,0,0,0,0,0.5,0,0.133333333,0,0.2,0,0,0,0,0,0,0,0,0.214285714,0,0.020491803,0,0,0,1
CN201510945981.1,0,0.008196721,0,0.625,0.333333333,0.444444444,0,1,1,0.2,0.2,0.2,0,0,0,0,0,0,0.25,0.4,0.857142857,0,0.032786885,0.037037037,0,0,0.8
CN201620209147.6,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0.133333333,0.2,0.2,0,0,0,0,0,0,0,0,0.214285714,0,0.008196721,0,0,0,1
CN201620186173.1,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.028688525,0.111111111,0,0,1
CN201620123255.1,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.214285714,0,0.012295082,0,0,0,1
CN201620255423.2,0,0.004918033,0.010752688,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.004098361,0.111111111,0,0,1
CN201620187310.3,0,0.013114754,0.053763441,0,0,0,0,0.5,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.040983607,0.296296296,0,0,1
CN201620209153.1,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.024590164,0,0,0,1
CN201510937032.9,0,0.019672131,0,0.625,0.083333333,0.111111111,0,1,1,0.066666667,0.2,0.2,0,0,0,0,0,0,0.25,0.4,0.857142857,0,0.040983607,0.296296296,0,0,1
CN201620252550.7,0,0.004918033,0.010752688,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.004098361,0.111111111,0,0,1
CN201520631568.3,0,0.01147541,0.064516129,0,0,0,0,0.5,0,0.133333333,0.2,0.2,0,0,0,0,0,0.111111111,0.083333333,0,0.142857143,0,0.040983607,0.111111111,0,0,1
CN201620264221.4,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.004098361,0,0,0,0.6
CN201420719565.0,0,0.008196721,0.010752688,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0.222222222,0.166666667,0,0.071428571,0,0.028688525,0.148148148,0,0,1
CN201620180605.8,0,0.013114754,0.010752688,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.032786885,0,0,0,1
CN201510717053.X,0,0.008196721,0,0.25,0.25,0.222222222,0.083333333,1,1,0,0,0,0,0,0,0,0,0,0.083333333,0.2,0.857142857,0,0.040983607,0.074074074,0,0,1
CN201510696754.X,0,0.02295082,0.150537634,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.166666667,0.2,0.857142857,0,0.028688525,0.148148148,0,0,1
CN201620010965.3,0,0.008196721,0.021505376,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0.214285714,0,0.012295082,0,0,0,1
CN201410228792.8,0,0.008196721,0,0.125,0.416666667,0.444444444,0.083333333,1,1,0,0,0,0,0,0,0,0,0.222222222,0.333333333,0.4,0.785714286,0,0.032786885,0.037037037,0,0,1
CN201521135766.7,0,0.006557377,0.021505376,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.020491803,0.185185185,0,0,1
CN201521056914.6,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.016393443,0.111111111,0,0,1
CN201521056916.5,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0.133333333,0.2,0.2,0,0,0,0,0,0,0,0,0.142857143,0,0.016393443,0.111111111,0,0,1
CN201521034243.3,0,0.01147541,0.064516129,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.032786885,0.111111111,0,0,1
CN201520882249.X,0,0.008196721,0.021505376,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.142857143,0,0.040983607,0,0,0,1
CN201521058960.X,0,0.009836066,0.021505376,0,0,0,0,0.5,0,0.066666667,0,0.2,0,0,0,0,0,0,0,0,0.142857143,0,0.020491803,0.148148148,0,0,1
CN201520782026.6,0,0.01147541,0.032258065,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.142857143,0,0.040983607,0.037037037,0,0,1
CN201521016624.9,0,0.006557377,0.021505376,0,0,0,0,0.5,0,0.066666667,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.020491803,0.037037037,0,0,1
CN201510795884.9,0,0.013114754,0.053763441,0,0.416666667,0.444444444,0.083333333,1,1,0.066666667,0.2,0.2,0,0,0,0,0,0.111111111,0.166666667,0.2,0.857142857,0,0.040983607,0,0,0,1
CN201520892035.0,0,0.006557377,0.021505376,0,0,0,0,0.5,0,0.066666667,0,0.2,0,0,0,0,0,0,0,0,0.142857143,0,0.004098361,0,0,0,1
CN201520893038.6,0,0.008196721,0.032258065,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.004098361,0,0,0,1
CN201520891695.7,0,0.008196721,0.021505376,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.004098361,0,0,0,1
CN201520782027.0,0,0.008196721,0.021505376,0,0,0,0,0.5,0,0.133333333,0,0,0,0,0,0,0,0.111111111,0.083333333,0,0.142857143,0,0.028688525,0.037037037,0,0,1
CN201520899149.8,0,0.018032787,0.021505376,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.004098361,0.259259259,0,0,1
CN201520890735.6,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.032786885,0.111111111,0,0,1
CN201520890676.2,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0.036885246,0.037037037,0,0,1
CN201520831357.4,0,0.006557377,0.010752688,0,0,0,0,0.5,0,0.066666667,0.2,0.2,0,0,0,0,0,0,0,0,0.142857143,0,0.008196721,0.185185185,0,0,1
CN201610613736.5,0,0.01147541,0,0,0,0,0,1,1,0.533333333,0,0.2,0,0,0,0,0,0,0.166666667,0.4,0.928571429,0,0.036885246,0.074074074,0,0,1
CN201520781525.3,0,0.008196721,0.021505376,0,0,0,0,0.5,0,0.066666667,0.2,0.2,0,0,0,0,0,0,0,0,0.142857143,0,0.028688525,0,0,0,1
CN201380058511.2,0,0.16557377,0,0,0,0,0,1,1,0.466666667,0.2,0.4,0.4375,0.571428571,1,1,1,0.222222222,0.333333333,0.4,0.714285714,1,0.139344262,0.148148148,0,0,1
CN201380060281.3,0,0.239344262,1,0,0.083333333,0,0.083333333,1,1,0.066666667,0,0,0.140625,0.19047619,1,1,1,0.222222222,0.333333333,0.4,0.714285714,1,0.106557377,0.074074074,0,0,1
CN201380047390.1,0,0.449180328,0,0.125,0.5,0,0.5,1,1,0.2,0.2,0.4,0.109375,0.166666667,1,1,1,0.222222222,0.25,0.2,0.714285714,1,0.077868852,1,0,0,1
CN201410404811.8,0,0.027868852,0,0,0.5,0.444444444,0.166666667,1,1,0.133333333,0,0,0,0,0,0,0,0.111111111,0.166666667,0.2,0.785714286,0,0.036885246,0.074074074,0,0,0.6
CN201410405730.X,0,0.027868852,0,0,0.5,0.555555556,0.083333333,1,1,0.066666667,0,0,0,0,0,0,0,0.111111111,0.166666667,0.2,0.785714286,0,0.036885246,0.074074074,0,0,0.6
CN201510158154.8,0,0.050819672,0.150537634,0,0.416666667,0.333333333,0.166666667,1,1,0.133333333,0.4,0.4,0.0625,0.071428571,0,0,1,0.555555556,0.5,0.4,0.5,1,0.225409836,0.074074074,0,0,1
CN201510473903.6,0,0.649180328,0,0,0.166666667,0,0.166666667,1,1,0.933333333,0.2,0.4,0.609375,0.738095238,0,0,1,0.444444444,0.5,0.4,0.642857143,1,0.073770492,0.333333333,0,0,1
CN201510246787.4,0,0.163934426,0.107526882,0,0.333333333,0.111111111,0.25,1,1,0.333333333,0.2,0.4,0.515625,0.380952381,0,0,1,0.555555556,0.666666667,0.6,0.5,1,0.12295082,0.333333333,0,0,1
CN201380046810.4,0,0.167213115,0,0.25,0.666666667,0.444444444,0.333333333,1,1,0.333333333,0.2,0.4,0.359375,0.476190476,0,0,1,0.222222222,0.333333333,0.4,0.714285714,1,0.200819672,0.037037037,0,0,1
CN201510222295.1,0,0.055737705,0.204301075,0,0,0,0,1,1,0.133333333,0,0.2,0.3125,0.452380952,0,0,1,0.666666667,0.75,0.6,0.428571429,1,0.045081967,0.074074074,0,0,1
CN201380037994.8,0,0.045901639,0,0,0.416666667,0.222222222,0.25,1,1,0,0,0,0.28125,0.428571429,0,0,1,0.222222222,0.25,0.2,0.714285714,1,0.06147541,0.148148148,0.333333333,0.333333333,1
CN201410659089.2,0,0.055737705,0,0.125,0.333333333,0.333333333,0.083333333,1,1,0.266666667,0,0.2,0.21875,0.285714286,0,0,1,0.555555556,0.583333333,0.4,0.5,1,0.053278689,0.037037037,0,0,1
